split,scope,episode_id,label_category,anomaly_type,sensors,stations,cluster,start_utc,end_utc,affected_rows,random_seed,description
dwd_train,train,DWD_TRAIN-I8-WX-0196,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-10-10T07:00:00+00:00,2022-10-11T11:00:00+00:00,112,8017,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0197,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-09-14T16:00:00+00:00,2022-09-15T07:00:00+00:00,56,8017,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0198,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-02-21T03:00:00+00:00,2022-02-21T20:00:00+00:00,66,8017,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0199,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-07-29T09:00:00+00:00,2022-07-29T22:00:00+00:00,52,8017,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0200,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-08-23T10:00:00+00:00,2022-08-24T01:00:00+00:00,58,8017,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0201,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-10-21T02:00:00+00:00,2022-10-22T08:00:00+00:00,116,8017,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0202,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-06-23T20:00:00+00:00,2022-06-24T14:00:00+00:00,70,8017,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0203,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-05-07T12:00:00+00:00,2022-05-08T03:00:00+00:00,50,8017,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0204,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-02-09T08:00:00+00:00,2022-02-10T07:00:00+00:00,88,8017,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0205,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-01-25T01:00:00+00:00,2022-01-25T20:00:00+00:00,72,8017,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0206,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-06-24T13:00:00+00:00,2022-06-24T23:00:00+00:00,36,8017,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0207,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-07-09T01:00:00+00:00,2022-07-10T06:00:00+00:00,114,8017,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0208,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-09-25T17:00:00+00:00,2022-09-26T06:00:00+00:00,50,8017,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0209,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-11-12T16:00:00+00:00,2022-11-13T07:00:00+00:00,58,8017,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0210,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-01-17T12:00:00+00:00,2022-01-18T13:00:00+00:00,100,8017,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0211,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-09-26T08:00:00+00:00,2022-09-27T14:00:00+00:00,118,8017,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0212,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-11-12T04:00:00+00:00,2022-11-12T16:00:00+00:00,46,8017,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0213,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-02-22T09:00:00+00:00,2022-02-23T16:00:00+00:00,120,8017,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0214,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-03-05T03:00:00+00:00,2022-03-06T07:00:00+00:00,112,8017,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0215,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-07-24T12:00:00+00:00,2022-07-25T17:00:00+00:00,116,8017,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-WX-0216,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2022-10-28T02:00:00+00:00,2022-10-29T02:00:00+00:00,94,8017,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_train,train,DWD_TRAIN-I8-FLT-0217,sensor_fault,bias,temperature,DWD-01078,dwd_west_lowland,2022-10-19T06:00:00+00:00,2022-10-19T15:00:00+00:00,10,8017,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0218,sensor_fault,bias,pressure,DWD-02667,dwd_west_lowland,2022-09-10T09:00:00+00:00,2022-09-11T04:00:00+00:00,20,8017,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0219,sensor_fault,bias,humidity,DWD-04336,dwd_west_lowland,2022-02-17T19:00:00+00:00,2022-02-18T19:00:00+00:00,25,8017,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0220,sensor_fault,bias,humidity,DWD-01420,dwd_west_lowland,2022-07-04T11:00:00+00:00,2022-07-06T05:00:00+00:00,43,8017,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0221,sensor_fault,bias,pressure,DWD-02667,dwd_west_lowland,2022-04-09T19:00:00+00:00,2022-04-10T20:00:00+00:00,26,8017,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0222,sensor_fault,bias,pressure,DWD-01420,dwd_west_lowland,2022-12-14T07:00:00+00:00,2022-12-16T02:00:00+00:00,44,8017,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0223,sensor_fault,bias,humidity,DWD-04336,dwd_west_lowland,2022-07-21T05:00:00+00:00,2022-07-23T08:00:00+00:00,52,8017,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0224,sensor_fault,bias,pressure,DWD-01420,dwd_west_lowland,2022-04-30T13:00:00+00:00,2022-05-01T06:00:00+00:00,18,8017,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0225,sensor_fault,drift,humidity,DWD-02667,dwd_west_lowland,2022-07-14T13:00:00+00:00,2022-07-16T00:00:00+00:00,36,8017,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0226,sensor_fault,drift,pressure,DWD-01078,dwd_west_lowland,2022-05-21T13:00:00+00:00,2022-05-22T16:00:00+00:00,28,8017,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0227,sensor_fault,drift,temperature,DWD-01078,dwd_west_lowland,2022-06-24T23:00:00+00:00,2022-06-26T16:00:00+00:00,42,8017,drift applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0228,sensor_fault,drift,humidity,DWD-01420,dwd_west_lowland,2022-12-09T14:00:00+00:00,2022-12-11T09:00:00+00:00,44,8017,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0229,sensor_fault,drift,humidity,DWD-01420,dwd_west_lowland,2022-02-01T00:00:00+00:00,2022-02-03T01:00:00+00:00,50,8017,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0230,sensor_fault,drift,pressure,DWD-01420,dwd_west_lowland,2022-05-05T22:00:00+00:00,2022-05-07T08:00:00+00:00,35,8017,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0231,sensor_fault,drift,temperature,DWD-01078,dwd_west_lowland,2022-12-12T19:00:00+00:00,2022-12-13T22:00:00+00:00,28,8017,drift applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0232,sensor_fault,drift,temperature,DWD-01420,dwd_west_lowland,2022-10-17T20:00:00+00:00,2022-10-19T12:00:00+00:00,41,8017,drift applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0233,sensor_fault,frozen_sensor,humidity,DWD-01420,dwd_west_lowland,2022-10-24T19:00:00+00:00,2022-10-26T08:00:00+00:00,38,8017,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0234,sensor_fault,frozen_sensor,pressure,DWD-01420,dwd_west_lowland,2022-09-01T15:00:00+00:00,2022-09-02T15:00:00+00:00,25,8017,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0235,sensor_fault,frozen_sensor,temperature,DWD-04336,dwd_west_lowland,2022-02-13T14:00:00+00:00,2022-02-15T08:00:00+00:00,43,8017,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0236,sensor_fault,frozen_sensor,pressure,DWD-02667,dwd_west_lowland,2022-08-24T01:00:00+00:00,2022-08-24T08:00:00+00:00,8,8017,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0237,sensor_fault,frozen_sensor,temperature,DWD-01420,dwd_west_lowland,2022-09-05T17:00:00+00:00,2022-09-06T19:00:00+00:00,27,8017,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0238,sensor_fault,frozen_sensor,temperature,DWD-01420,dwd_west_lowland,2022-09-05T07:00:00+00:00,2022-09-05T16:00:00+00:00,10,8017,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0239,sensor_fault,frozen_sensor,humidity,DWD-01078,dwd_west_lowland,2022-12-19T11:00:00+00:00,2022-12-20T08:00:00+00:00,22,8017,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0240,sensor_fault,frozen_sensor,temperature,DWD-01078,dwd_west_lowland,2022-09-22T09:00:00+00:00,2022-09-23T09:00:00+00:00,25,8017,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0241,sensor_fault,spike,pressure,DWD-01420,dwd_west_lowland,2022-07-18T21:00:00+00:00,2022-07-18T21:00:00+00:00,1,8017,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0242,sensor_fault,spike,humidity,DWD-04336,dwd_west_lowland,2022-07-25T22:00:00+00:00,2022-07-25T22:00:00+00:00,1,8017,spike applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0243,sensor_fault,spike,temperature,DWD-04336,dwd_west_lowland,2022-08-22T04:00:00+00:00,2022-08-22T04:00:00+00:00,1,8017,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0244,sensor_fault,spike,temperature,DWD-02667,dwd_west_lowland,2022-08-28T11:00:00+00:00,2022-08-28T11:00:00+00:00,1,8017,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0245,sensor_fault,spike,pressure,DWD-01420,dwd_west_lowland,2022-11-16T01:00:00+00:00,2022-11-16T01:00:00+00:00,1,8017,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0246,sensor_fault,spike,pressure,DWD-01078,dwd_west_lowland,2022-10-07T01:00:00+00:00,2022-10-07T01:00:00+00:00,1,8017,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0247,sensor_fault,spike,temperature,DWD-02667,dwd_west_lowland,2022-01-27T03:00:00+00:00,2022-01-27T03:00:00+00:00,1,8017,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0248,sensor_fault,spike,temperature,DWD-01078,dwd_west_lowland,2022-02-20T04:00:00+00:00,2022-02-20T04:00:00+00:00,1,8017,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0249,sensor_fault,noise,temperature,DWD-02667,dwd_west_lowland,2022-06-09T14:00:00+00:00,2022-06-11T19:00:00+00:00,54,8017,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0250,sensor_fault,noise,temperature,DWD-01078,dwd_west_lowland,2022-03-17T09:00:00+00:00,2022-03-18T10:00:00+00:00,26,8017,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0251,sensor_fault,noise,humidity,DWD-01420,dwd_west_lowland,2022-03-04T00:00:00+00:00,2022-03-04T11:00:00+00:00,12,8017,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0252,sensor_fault,noise,temperature,DWD-02667,dwd_west_lowland,2022-07-23T04:00:00+00:00,2022-07-23T12:00:00+00:00,9,8017,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0253,sensor_fault,noise,humidity,DWD-04336,dwd_west_lowland,2022-11-03T07:00:00+00:00,2022-11-04T01:00:00+00:00,19,8017,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0254,sensor_fault,noise,pressure,DWD-01078,dwd_west_lowland,2022-07-04T07:00:00+00:00,2022-07-04T21:00:00+00:00,15,8017,noise applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0255,sensor_fault,noise,temperature,DWD-02667,dwd_west_lowland,2022-02-22T00:00:00+00:00,2022-02-22T09:00:00+00:00,10,8017,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_train,train,DWD_TRAIN-I8-FLT-0256,sensor_fault,noise,humidity,DWD-02667,dwd_west_lowland,2022-05-26T14:00:00+00:00,2022-05-28T01:00:00+00:00,36,8017,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0001,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-02-03T08:00:00+00:00,2023-02-04T09:00:00+00:00,98,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0002,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-03-03T05:00:00+00:00,2023-03-04T01:00:00+00:00,78,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0003,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-04-16T20:00:00+00:00,2023-04-17T21:00:00+00:00,96,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0004,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-03-10T23:00:00+00:00,2023-03-12T05:00:00+00:00,118,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0005,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-01-29T16:00:00+00:00,2023-01-30T13:00:00+00:00,82,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0006,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-01-23T20:00:00+00:00,2023-01-24T17:00:00+00:00,82,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0007,sensor_fault,bias,temperature,DWD-01048,dwd_east_continental,2023-01-10T19:00:00+00:00,2023-01-11T13:00:00+00:00,19,8023,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0008,sensor_fault,drift,temperature,DWD-01684,dwd_east_continental,2023-02-20T09:00:00+00:00,2023-02-22T02:00:00+00:00,42,8023,drift applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0009,sensor_fault,frozen_sensor,temperature,DWD-01048,dwd_east_continental,2023-02-23T03:00:00+00:00,2023-02-25T01:00:00+00:00,47,8023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0010,sensor_fault,spike,humidity,DWD-00433,dwd_east_continental,2023-03-20T13:00:00+00:00,2023-03-20T13:00:00+00:00,1,8023,spike applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0011,sensor_fault,noise,pressure,DWD-00433,dwd_east_continental,2023-01-12T18:00:00+00:00,2023-01-14T00:00:00+00:00,31,8023,noise applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0012,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-03-09T20:00:00+00:00,2023-03-10T19:00:00+00:00,90,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0013,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-03-25T02:00:00+00:00,2023-03-25T19:00:00+00:00,68,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0014,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-02-22T16:00:00+00:00,2023-02-23T11:00:00+00:00,76,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0015,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-01-14T18:00:00+00:00,2023-01-15T11:00:00+00:00,68,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0016,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-03-05T02:00:00+00:00,2023-03-06T08:00:00+00:00,116,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0017,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-03-25T23:00:00+00:00,2023-03-27T02:00:00+00:00,108,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0018,sensor_fault,bias,pressure,DWD-04271,dwd_north_coastal,2023-02-08T19:00:00+00:00,2023-02-09T16:00:00+00:00,22,8023,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0019,sensor_fault,drift,temperature,DWD-01975,dwd_north_coastal,2023-03-08T18:00:00+00:00,2023-03-10T22:00:00+00:00,30,8023,drift applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0020,sensor_fault,frozen_sensor,humidity,DWD-01975,dwd_north_coastal,2023-02-12T08:00:00+00:00,2023-02-13T13:00:00+00:00,30,8023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0021,sensor_fault,spike,humidity,DWD-04271,dwd_north_coastal,2023-03-21T19:00:00+00:00,2023-03-21T19:00:00+00:00,1,8023,spike applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0022,sensor_fault,noise,humidity,DWD-03032,dwd_north_coastal,2023-03-17T11:00:00+00:00,2023-03-18T20:00:00+00:00,34,8023,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0023,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-03-08T01:00:00+00:00,2023-03-08T22:00:00+00:00,80,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0024,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-02-04T07:00:00+00:00,2023-02-04T23:00:00+00:00,62,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0025,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-02-26T07:00:00+00:00,2023-02-27T01:00:00+00:00,70,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0026,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-02-18T04:00:00+00:00,2023-02-18T23:00:00+00:00,74,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0027,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-01-25T07:00:00+00:00,2023-01-26T12:00:00+00:00,114,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0028,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-03-01T19:00:00+00:00,2023-03-02T20:00:00+00:00,100,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0029,sensor_fault,bias,pressure,DWD-04928,dwd_south_upland,2023-04-03T12:00:00+00:00,2023-04-04T16:00:00+00:00,29,8023,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0030,sensor_fault,drift,pressure,DWD-02712,dwd_south_upland,2023-03-12T16:00:00+00:00,2023-03-14T18:00:00+00:00,51,8023,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0031,sensor_fault,frozen_sensor,temperature,DWD-04928,dwd_south_upland,2023-03-23T22:00:00+00:00,2023-03-24T07:00:00+00:00,10,8023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0032,sensor_fault,spike,humidity,DWD-02712,dwd_south_upland,2023-01-28T04:00:00+00:00,2023-01-28T04:00:00+00:00,1,8023,spike applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0033,sensor_fault,noise,pressure,DWD-02712,dwd_south_upland,2023-03-20T18:00:00+00:00,2023-03-21T18:00:00+00:00,25,8023,noise applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0034,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-02-08T07:00:00+00:00,2023-02-09T05:00:00+00:00,88,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0035,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-03-29T06:00:00+00:00,2023-03-30T11:00:00+00:00,114,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
