station_id,station_name,latitude,longitude,elevation_m,climate_zone,cluster,temperature_c,pressure_hpa,relative_humidity_pct,temp_z,press_z,rh_z,max_z,decision,confidence,severity,neighbors_evaluated
42414099999,Chaparmukh,26.2,92.517,66.0,Northeast Hills,northeast_hills,28.6,1004.9,85,0.88,-0.5,-0.67,0.88,NORMAL,0.95,NONE,5
42407099999,Goalpara,26.183,90.633,38.0,Northeast Hills,northeast_hills,28.3,1004.1,85,0.38,-2.43,0.17,2.43,NORMAL,0.95,NONE,5
42349099999,Tonk,26.167,75.75,272.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,981.6,83,-0.09,0.17,0.0,0.17,NORMAL,0.95,NONE,5
42391099999,Darbhanga,26.167,85.9,49.0,Indo-Gangetic Plains,indo_gangetic_plains,26.9,1006.1,97,-0.52,-0.25,1.01,1.01,NORMAL,0.95,NONE,5
43900000717,Tonk AWS,26.16,75.79,289.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,980.5,83,0.09,0.63,0.0,0.63,NORMAL,0.95,NONE,5
43900000597,Amethi AWS,26.1554,81.8152,101.0,Indo-Gangetic Plains,indo_gangetic_plains,26.6,1001.0,94,0.03,0.36,-0.34,0.36,NORMAL,0.95,NONE,5
43900000742,Araria AWS,26.15,87.52,47.0,Indo-Gangetic Plains,indo_gangetic_plains,27.3,1006.0,89,0.0,-0.2,0.17,0.2,NORMAL,0.95,NONE,5
42406099999,Dhubri/Rupsi,26.15,89.917,45.0,Northeast Hills,northeast_hills,27.8,1006.9,84,0.77,0.09,-0.34,0.77,NORMAL,0.95,NONE,5
43900000623,Jalaun AWS,26.1457,79.3364,144.0,Indo-Gangetic Plains,indo_gangetic_plains,26.4,995.5,85,0.29,-0.54,-0.84,0.84,NORMAL,0.95,NONE,5
42393099999,Supaul,26.133,86.583,50.0,Indo-Gangetic Plains,indo_gangetic_plains,27.4,1006.6,92,-0.2,0.28,0.67,0.67,NORMAL,0.95,NONE,5
42353099999,Supaul,26.133,86.583,49.0,Indo-Gangetic Plains,indo_gangetic_plains,27.4,1006.6,92,-0.21,0.2,0.67,0.67,NORMAL,0.95,NONE,5
42390099999,Muzaffarpur Aerodrome,26.117,85.317,53.0,Indo-Gangetic Plains,indo_gangetic_plains,27.3,1006.0,91,-0.42,0.01,0.34,0.42,NORMAL,0.95,NONE,5
42387099999,Muzaffarpur,26.117,85.4,53.0,Indo-Gangetic Plains,indo_gangetic_plains,27.8,1005.7,88,0.26,-0.2,-0.51,0.51,NORMAL,0.95,NONE,5
42410099999,Guwahati Intl / Lokpriya Gopinath Bordoloi Intl,26.106,91.586,49.4,Northeast Hills,northeast_hills,28.3,1006.3,86,0.03,-0.68,-0.34,0.68,NORMAL,0.95,NONE,5
43900000755,Kishanganj AWS,26.1,87.95,53.0,Indo-Gangetic Plains,indo_gangetic_plains,27.0,1006.4,90,-0.18,0.23,0.17,0.23,NORMAL,0.95,NONE,5
43900000601,Azamgarh AWS,26.0688,83.1859,78.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1002.8,94,-0.18,-0.47,0.34,0.47,NORMAL,0.95,NONE,5
42423099999,Jorhat,26.067,90.167,880.0,Northeast Hills,northeast_hills,28.3,1008.6,86,5.0,65.85,0.17,65.85,SENSOR_FAULT,0.98,HIGH,5
42381099999,Azamgarh,26.05,83.217,78.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1003.5,94,-0.18,0.4,0.34,0.4,NORMAL,0.95,NONE,5
42404099999,Dhubri,26.017,89.983,36.0,Northeast Hills,northeast_hills,28.5,1007.8,84,1.15,-0.02,-0.34,1.15,NORMAL,0.95,NONE,5
42453099999,Sawai Madhopur,25.983,76.367,264.0,Indo-Gangetic Plains,indo_gangetic_plains,23.9,966.9,87,-0.57,-10.47,0.17,10.47,SENSOR_FAULT,0.98,HIGH,5
42468099999,Orai,25.983,79.5,141.0,Indo-Gangetic Plains,indo_gangetic_plains,26.4,996.5,84,0.27,0.44,-0.67,0.67,NORMAL,0.95,NONE,5
42469099999,Hamirpur,25.95,80.15,109.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,999.2,88,0.54,-0.44,-0.34,0.54,NORMAL,0.95,NONE,5
43900000635,Mau AWS,25.9417,83.5611,73.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1003.5,94,-0.24,0.01,0.17,0.24,NORMAL,0.95,NONE,5
42471099999,Fatehpur,25.933,80.833,114.0,Indo-Gangetic Plains,indo_gangetic_plains,25.8,999.5,95,-0.57,0.39,0.0,0.57,NORMAL,0.95,NONE,5
43900000757,Madhepura AWS,25.92,86.79,41.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1006.6,87,0.2,-0.64,-0.51,0.64,NORMAL,0.95,NONE,5
42472099999,Pratapgarh,25.9,81.95,99.0,Indo-Gangetic Plains,indo_gangetic_plains,25.8,1001.9,97,-0.58,0.54,0.17,0.58,NORMAL,0.95,NONE,5
43900000764,Saharsa AWS,25.88,86.6,44.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1006.9,87,0.02,-0.2,-0.51,0.51,NORMAL,0.95,NONE,5
43900000765,Samastipur AWS,25.86,85.78,52.0,Indo-Gangetic Plains,indo_gangetic_plains,27.5,1006.3,93,0.16,0.32,0.67,0.67,NORMAL,0.95,NONE,5
43900001002,Karbi Anglong Diphu AWS,25.84,93.43,186.0,Northeast Hills,northeast_hills,27.1,991.1,94,0.25,-0.39,0.34,0.39,NORMAL,0.95,NONE,5
42488099999,Chapra,25.783,84.733,58.0,Indo-Gangetic Plains,indo_gangetic_plains,27.3,1005.7,93,-0.56,0.09,0.67,0.67,NORMAL,0.95,NONE,5
43900000762,Purnea AWS,25.7771,87.4753,36.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1007.0,88,0.28,-0.73,-0.17,0.73,NORMAL,0.95,NONE,5
43900000713,Pali AWS,25.77,73.33,214.0,Western Arid/Semi-Arid,western_arid_semi_arid,27.3,986.9,73,0.24,-0.42,-0.07,0.42,NORMAL,0.95,NONE,5
42435099999,Barmer,25.75,71.383,194.0,Western Arid/Semi-Arid,western_arid_semi_arid,28.0,983.3,70,0.58,-4.41,0.51,4.41,SENSOR_FAULT,0.737,HIGH,5
42477099999,Jaunpur,25.75,82.683,80.0,Indo-Gangetic Plains,indo_gangetic_plains,27.0,1003.5,91,-0.03,0.63,-0.51,0.63,NORMAL,0.95,NONE,5
42484099999,Ballia,25.75,84.167,64.0,Indo-Gangetic Plains,indo_gangetic_plains,27.0,1005.4,89,-0.22,0.57,-0.67,0.67,NORMAL,0.95,NONE,5
42523099999,Lumding,25.75,93.183,149.0,Northeast Hills,northeast_hills,27.0,997.4,97,-0.05,1.57,0.81,1.57,NORMAL,0.95,NONE,5
42512099999,Shillong Arpt / Umroi Arpt / Barapani,25.7,91.983,891.2,Northeast Hills,northeast_hills,22.6,917.7,88,-0.7,-1.61,-0.34,1.61,NORMAL,0.95,NONE,5
43900000770,Vaishali Hajipur AWS,25.68,85.22,52.0,Indo-Gangetic Plains,indo_gangetic_plains,28.0,1006.1,89,0.16,-0.12,-0.34,0.34,NORMAL,0.95,NONE,5
43900001005,Shillong Barapani AWS,25.67,91.89,1496.0,Northeast Hills,northeast_hills,21.6,907.7,90,2.47,5.86,0.34,5.86,SENSOR_FAULT,0.823,HIGH,5
42456099999,Sheopur,25.667,76.683,235.0,Indo-Gangetic Plains,indo_gangetic_plains,24.0,985.8,94,-0.12,0.77,0.84,0.84,NORMAL,0.95,NONE,5
42460099999,Datia,25.667,78.467,229.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,984.3,85,0.16,-1.11,-0.17,1.11,NORMAL,0.95,NONE,5
42527099999,Kohima,25.633,94.167,1406.0,Northeast Hills,northeast_hills,19.7,890.4,92,0.51,9.64,-0.17,9.64,SENSOR_FAULT,0.98,HIGH,5
43900000787,Uttar Dinajpur Raiganj AWS,25.62,88.12,40.0,Northeast Hills,northeast_hills,27.3,1008.2,89,-0.03,0.66,0.17,0.66,NORMAL,0.95,NONE,5
04249299999,Patna AWS,25.6,85.1667,57.0,Indo-Gangetic Plains,indo_gangetic_plains,28.4,1005.8,93,0.58,0.2,0.17,0.58,NORMAL,0.95,NONE,5
42492099999,Jai Prakash Narayan Intl Patna,25.591,85.088,51.8,Indo-Gangetic Plains,indo_gangetic_plains,28.5,1006.3,89,0.64,0.12,-0.67,0.67,NORMAL,0.95,NONE,5
43900000619,Ghazipur AWS,25.584,83.577,67.0,Indo-Gangetic Plains,indo_gangetic_plains,27.6,1004.2,92,0.63,-0.01,-0.34,0.63,NORMAL,0.95,NONE,5
42487099999,Arrah,25.567,84.667,58.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1005.3,93,0.02,-0.18,0.17,0.18,NORMAL,0.95,NONE,5
42516099999,Shillong,25.567,91.883,1598.0,Northeast Hills,northeast_hills,19.5,855.6,88,1.26,0.54,-0.34,1.26,NORMAL,0.95,NONE,5
43900000748,Buxar AWS,25.56,83.98,56.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,1004.5,90,-0.06,-0.69,-0.34,0.69,NORMAL,0.95,NONE,5
43900000629,Kaushambi AWS,25.5342,81.3917,98.0,Indo-Gangetic Plains,indo_gangetic_plains,25.6,1000.7,98,-0.42,-0.89,0.34,0.89,NORMAL,0.95,NONE,5
43900000753,Katihar AWS,25.53,87.58,31.0,Indo-Gangetic Plains,indo_gangetic_plains,27.4,1008.2,87,-0.38,-0.42,-0.34,0.42,NORMAL,0.95,NONE,5
42511099999,Tura,25.517,90.233,370.0,Northeast Hills,northeast_hills,23.4,946.0,95,-2.31,-15.23,1.69,15.23,SENSOR_FAULT,0.98,HIGH,5
43900000754,Khagaria AWS,25.5,86.48,36.0,Indo-Gangetic Plains,indo_gangetic_plains,28.1,1008.4,86,0.01,0.37,-0.17,0.37,NORMAL,0.95,NONE,5
42463099999,Jhansi,25.491,78.558,244.1,Indo-Gangetic Plains,indo_gangetic_plains,26.8,985.4,83,0.24,-0.21,-0.51,0.51,NORMAL,0.95,NONE,5
43900000605,Banda AWS,25.4764,80.3347,123.0,Indo-Gangetic Plains,indo_gangetic_plains,25.9,998.2,95,0.18,-0.82,0.0,0.82,NORMAL,0.95,NONE,5
42473099999,Banda,25.467,80.367,121.0,Indo-Gangetic Plains,indo_gangetic_plains,25.9,998.0,95,0.12,-0.45,0.0,0.45,NORMAL,0.95,NONE,5
42450099999,Bundi,25.45,75.633,267.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.1,970.3,93,-0.79,-8.01,1.01,8.01,SENSOR_FAULT,0.953,HIGH,5
04246399999,Jhansi AWS,25.45,78.6167,262.0,Indo-Gangetic Plains,indo_gangetic_plains,26.4,986.6,86,-0.16,1.13,0.17,1.13,NORMAL,0.95,NONE,5
42479099999,Lal Bahadur Shastri Varanasi Intl,25.45,82.867,81.1,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1003.0,94,-0.19,0.55,-0.67,0.67,NORMAL,0.95,NONE,5
43900000624,Jhansi Agro-AWS,25.4484,78.5685,285.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,982.8,83,0.46,0.4,-0.51,0.51,NORMAL,0.95,NONE,5
42475099999,Allahabad Arpt,25.44,81.734,98.2,Indo-Gangetic Plains,indo_gangetic_plains,26.1,1001.2,96,-0.14,-0.25,-0.17,0.25,NORMAL,0.95,NONE,5
43900001007,Jowai West Jaintia Hills AWS,25.44,92.2,1380.0,Northeast Hills,northeast_hills,19.3,872.5,96,-0.76,-0.27,1.35,1.35,NORMAL,0.95,NONE,5
43900000638,Prayagraj AWS,25.4358,81.8463,98.0,Indo-Gangetic Plains,indo_gangetic_plains,26.5,1001.6,94,0.34,0.25,-0.51,0.51,NORMAL,0.95,NONE,5
43900000698,Shivpuri AWS,25.4333,77.65,468.0,Indo-Gangetic Plains,indo_gangetic_plains,24.4,959.8,93,-0.71,-0.01,1.35,1.35,NORMAL,0.95,NONE,5
43900000746,Begusarai AWS,25.42,86.13,41.0,Indo-Gangetic Plains,indo_gangetic_plains,27.3,1007.0,86,-0.64,-0.0,-0.34,0.64,NORMAL,0.95,NONE,5
42482099999,Ghazipur,25.4,83.55,67.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,1005.7,93,0.06,1.01,-0.67,1.01,NORMAL,0.95,NONE,5
43900000608,Bhadohi AWS,25.3942,82.5709,85.0,Indo-Gangetic Plains,indo_gangetic_plains,27.0,1001.6,94,0.03,-0.63,-0.67,0.67,NORMAL,0.95,NONE,5
43900000759,Munger AWS,25.37,86.47,43.0,Indo-Gangetic Plains,indo_gangetic_plains,28.2,1006.0,90,0.13,-0.9,0.67,0.9,NORMAL,0.95,NONE,5
42439099999,Jalore,25.35,72.617,168.0,Western Arid/Semi-Arid,western_arid_semi_arid,27.2,992.9,74,-0.14,-0.22,-0.17,0.22,NORMAL,0.95,NONE,5
42447099999,Bhilwara,25.35,74.633,425.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.7,965.3,79,0.71,-0.26,-1.52,1.52,NORMAL,0.95,NONE,5
42459099999,Shivpuri,25.333,77.65,464.0,Indo-Gangetic Plains,indo_gangetic_plains,24.6,963.6,94,0.12,2.26,0.17,2.26,NORMAL,0.95,NONE,5
04247499999,Allahabad/Ghoorpur AWS,25.3093,81.8081,109.0,Indo-Gangetic Plains,indo_gangetic_plains,26.2,1001.6,98,0.14,1.13,0.34,1.13,NORMAL,0.95,NONE,5
42483099999,Varanasi,25.3,83.017,90.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,1004.6,98,0.39,2.34,0.0,2.34,NORMAL,0.95,NONE,5
43900001006,Mawsynram AWS,25.3,91.58,1400.0,Northeast Hills,northeast_hills,18.5,861.5,92,-1.07,-2.05,0.67,2.05,NORMAL,0.95,NONE,5
43900000634,Mahoba AWS,25.2917,79.8722,214.0,Indo-Gangetic Plains,indo_gangetic_plains,25.1,988.7,95,-0.16,-0.03,0.0,0.16,NORMAL,0.95,NONE,5
43900000651,Varanasi BHU AWS,25.2677,82.9913,81.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,1002.2,98,0.34,-0.34,0.0,0.34,NORMAL,0.95,NONE,5
42500099999,Purnea,25.267,87.467,38.0,Indo-Gangetic Plains,indo_gangetic_plains,27.8,1008.1,88,-0.31,0.5,-0.17,0.5,NORMAL,0.95,NONE,5
43900000610,Chandauli AWS,25.2612,83.2662,76.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1003.3,98,-0.29,-0.2,0.17,0.29,NORMAL,0.95,NONE,5
43900000747,Bhagalpur Sabour AWS,25.25,87.0,43.0,Indo-Gangetic Plains,indo_gangetic_plains,28.2,1005.7,89,0.05,-1.14,0.0,1.14,NORMAL,0.95,NONE,5
42515099999,Cherrapunji,25.25,91.733,1313.0,Northeast Hills,northeast_hills,21.9,883.9,78,1.72,0.45,-2.02,2.02,NORMAL,0.95,NONE,5
43900000743,Arwal AWS,25.24,84.67,67.0,Indo-Gangetic Plains,indo_gangetic_plains,27.6,1003.6,90,-0.01,-0.57,-0.34,0.57,NORMAL,0.95,NONE,5
42498099999,Bhagalpur,25.233,86.95,49.0,Indo-Gangetic Plains,indo_gangetic_plains,28.1,1006.7,91,-0.02,0.36,0.34,0.36,NORMAL,0.95,NONE,5
42499099999,Sabaur,25.233,87.067,37.0,Indo-Gangetic Plains,indo_gangetic_plains,28.2,1008.1,89,0.11,0.34,0.0,0.34,NORMAL,0.95,NONE,5
42506099999,Balurghat,25.217,88.783,26.0,Northeast Hills,northeast_hills,27.5,1008.4,88,0.09,-0.83,-0.17,0.83,NORMAL,0.95,NONE,5
43900000751,Jehanabad AWS,25.21,84.98,54.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1004.0,92,-0.02,-1.37,0.17,1.37,NORMAL,0.95,NONE,5
43900000760,Nalanda Bihar Sharif AWS,25.2,85.52,51.0,Indo-Gangetic Plains,indo_gangetic_plains,27.6,1005.2,88,-0.13,0.03,-0.67,0.67,NORMAL,0.95,NONE,5
42451099999,Kota-In-Rajasthan,25.183,75.85,256.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.0,983.2,89,0.2,0.27,-0.51,0.51,NORMAL,0.95,NONE,5
43900000611,Chitrakoot AWS,25.1764,80.8711,142.0,Indo-Gangetic Plains,indo_gangetic_plains,24.9,997.3,96,-0.45,0.91,-0.34,0.91,NORMAL,0.95,NONE,5
43900000756,Lakhisarai AWS,25.17,86.09,50.0,Indo-Gangetic Plains,indo_gangetic_plains,28.0,1006.5,86,0.08,0.39,-0.34,0.39,NORMAL,0.95,NONE,5
42522099999,Haflong,25.167,93.017,682.0,Northeast Hills,northeast_hills,23.6,940.8,96,-0.45,5.57,1.16,5.57,SENSOR_FAULT,0.806,HIGH,5
42452099999,Kota,25.16,75.846,273.1,Western Arid/Semi-Arid,western_arid_semi_arid,24.0,981.3,87,0.29,0.33,-0.84,0.84,NORMAL,0.95,NONE,5
43900000636,Mirzapur AWS,25.146,82.569,80.0,Indo-Gangetic Plains,indo_gangetic_plains,26.6,1001.8,98,-0.36,-0.9,0.67,0.9,NORMAL,0.95,NONE,5
43900000766,Sheikhpura AWS,25.14,85.86,44.0,Indo-Gangetic Plains,indo_gangetic_plains,27.8,1004.5,88,0.13,-1.44,0.0,1.44,NORMAL,0.95,NONE,5
43900000703,Baran AWS,25.1,76.5167,262.0,Indo-Gangetic Plains,indo_gangetic_plains,23.6,981.3,93,-0.19,-0.87,0.17,0.87,NORMAL,0.95,NONE,5
42441099999,Erinpura /Jawai Dam Site,25.083,73.083,295.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.3,978.4,86,-0.91,-0.47,1.69,1.69,NORMAL,0.95,NONE,5
43900000715,Rajsamand AWS,25.07,73.88,547.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.6,951.5,87,-0.02,-0.2,0.34,0.34,NORMAL,0.95,NONE,5
42467099999,Nowgong,25.067,79.45,229.0,Indo-Gangetic Plains,indo_gangetic_plains,25.3,987.0,91,0.25,0.0,-0.67,0.67,NORMAL,0.95,NONE,5
43900000752,Kaimur Bhabua AWS,25.04,83.61,76.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,1002.3,97,-0.47,-0.67,0.84,0.84,NORMAL,0.95,NONE,5
42503099999,Malda,25.033,88.133,31.0,Northeast Hills,northeast_hills,27.2,1009.2,89,-0.23,0.61,0.17,0.61,NORMAL,0.95,NONE,5
43900000779,Malda AWS,25.0,88.14,31.0,Northeast Hills,northeast_hills,27.5,1008.3,88,0.08,-0.43,0.0,0.43,NORMAL,0.95,NONE,5
42567099999,Khajuraho,24.983,79.917,217.0,Indo-Gangetic Plains,indo_gangetic_plains,25.0,988.4,95,-0.07,0.03,-0.17,0.17,NORMAL,0.95,NONE,5
43900000763,Rohtas Sasaram AWS,24.95,84.02,101.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,999.5,91,0.19,-0.36,-0.17,0.36,NORMAL,0.95,NONE,5
43920001007,Madhya Pradesh Bundelkhand Agro Block-01 AWS,24.9428,79.3096,320.5,Indo-Gangetic Plains,indo_gangetic_plains,24.9,985.4,93,0.25,6.11,-0.34,6.11,SENSOR_FAULT,0.839,HIGH,5
42595099999,Jamui,24.933,86.3,82.0,Indo-Gangetic Plains,indo_gangetic_plains,27.7,1002.6,88,-0.06,0.33,0.0,0.33,NORMAL,0.95,NONE,5
43900000750,Jamui AWS,24.92,86.22,78.0,Indo-Gangetic Plains,indo_gangetic_plains,27.8,1002.6,89,0.06,0.01,0.17,0.17,NORMAL,0.95,NONE,5
42552099999,Chambal/Rawat Bhata,24.917,75.583,351.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.4,974.2,90,0.21,1.36,-0.34,1.36,NORMAL,0.95,NONE,5
42588099999,Dehri,24.917,84.183,107.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,999.7,92,0.08,0.61,0.17,0.61,NORMAL,0.95,NONE,5
42620099999,Silchar/Kumbhirgram,24.917,92.983,105.0,Northeast Hills,northeast_hills,27.2,999.0,84,-0.57,-0.35,-1.52,1.52,NORMAL,0.95,NONE,5
43900000682,Chhatarpur AWS,24.9167,79.5833,305.0,Indo-Gangetic Plains,indo_gangetic_plains,24.7,977.6,93,0.16,-0.36,-0.34,0.36,NORMAL,0.95,NONE,5
43900000716,Sirohi AWS,24.885,72.8625,321.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.1,976.2,84,-0.02,-0.73,-0.07,0.73,NORMAL,0.95,NONE,5
42546099999,Chittorgarh,24.883,74.633,404.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.0,968.1,87,-0.26,0.0,0.0,0.26,NORMAL,0.95,NONE,5
43900000761,Nawada AWS,24.88,85.54,80.0,Indo-Gangetic Plains,indo_gangetic_plains,27.2,1001.7,97,-0.28,-0.03,1.52,1.52,NORMAL,0.95,NONE,5
43900000745,Banka AWS,24.88,86.92,79.0,Indo-Gangetic Plains,indo_gangetic_plains,27.8,1002.6,89,-0.09,-0.33,0.0,0.33,NORMAL,0.95,NONE,5
43900000701,Khajuraho AWS,24.8318,79.9199,222.0,Indo-Gangetic Plains,indo_gangetic_plains,25.0,988.7,96,-0.04,0.63,0.17,0.63,NORMAL,0.95,NONE,5
04261999999,Silchar AWS,24.81,92.8,21.3,Northeast Hills,northeast_hills,29.3,1008.1,77,0.99,-1.14,-3.04,3.04,PROBABLE_FAULT,0.76,LOW,5
42562099999,Tikamgarh,24.767,78.833,345.0,Indo-Gangetic Plains,indo_gangetic_plains,25.0,974.2,97,0.22,-0.54,0.67,0.67,NORMAL,0.95,NONE,5
42623099999,Imphal,24.76,93.897,774.2,Northeast Hills,northeast_hills,23.2,929.8,93,-0.51,2.73,0.87,2.73,PROBABLE_FAULT,0.76,LOW,5
43900000744,Aurangabad Bihar AWS,24.75,84.37,108.0,Indo-Gangetic Plains,indo_gangetic_plains,27.1,999.2,91,-0.08,-0.26,0.0,0.26,NORMAL,0.95,NONE,5
42619099999,Silchar,24.75,92.8,29.0,Northeast Hills,northeast_hills,29.3,1009.0,77,1.23,0.65,-2.87,2.87,PROBABLE_FAULT,0.76,LOW,5
42591099999,Gaya,24.744,84.951,115.8,Indo-Gangetic Plains,indo_gangetic_plains,27.3,999.4,91,0.21,1.07,0.0,1.07,NORMAL,0.95,NONE,5
42570099999,Panna,24.717,80.167,354.0,Indo-Gangetic Plains,indo_gangetic_plains,23.9,968.3,97,-0.2,-3.12,0.17,3.12,PROBABLE_FAULT,0.76,LOW,5
74924999999,Hailakandi Northwest,24.717,92.533,25.0,Northeast Hills,northeast_hills,28.4,1008.4,95,0.45,-0.27,1.06,1.06,NORMAL,0.95,NONE,5
43900000693,Panna AWS,24.7167,80.2,433.0,Indo-Gangetic Plains,indo_gangetic_plains,23.9,966.7,97,0.26,2.26,0.17,2.26,NORMAL,0.95,NONE,5
43900000632,Lalitpur AWS,24.6865,78.412,394.0,Indo-Gangetic Plains,indo_gangetic_plains,24.7,971.9,96,-0.71,1.97,1.69,1.97,NORMAL,0.95,NONE,5
43900000648,Sonbhadra AWS,24.6853,83.0667,285.0,Indo-Gangetic Plains,indo_gangetic_plains,25.4,976.7,95,-0.03,-1.34,-0.51,1.34,NORMAL,0.95,NONE,5
42559099999,Guna,24.65,77.317,478.0,Indo-Gangetic Plains,indo_gangetic_plains,22.6,958.7,96,-0.56,0.01,0.51,0.56,NORMAL,0.95,NONE,5
42542099999,Udaipur / Maharana Pratap,24.618,73.896,513.3,Western Arid/Semi-Arid,western_arid_semi_arid,23.6,955.7,85,0.26,0.18,-0.34,0.34,NORMAL,0.95,NONE,5
42540099999,Mount Abu,24.6,72.717,1195.0,Western Arid/Semi-Arid,western_arid_semi_arid,20.8,882.2,76,0.89,2.54,-0.75,2.54,NORMAL,0.95,NONE,5
74923999999,Sherghati Northeast,24.6,84.883,149.0,Indo-Gangetic Plains,indo_gangetic_plains,26.8,996.4,90,-0.23,1.7,-0.17,1.7,NORMAL,0.95,NONE,5
43900000709,Jhalawar AWS,24.5967,76.165,312.0,Indo-Gangetic Plains,indo_gangetic_plains,23.4,976.3,92,-0.2,-0.33,0.34,0.34,NORMAL,0.95,NONE,5
42543099999,Udaipur,24.583,73.7,582.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.4,949.0,85,0.21,1.23,-0.34,1.23,NORMAL,0.95,NONE,5
43900000677,Ashoknagar AWS,24.5756,77.7289,507.0,Indo-Gangetic Plains,indo_gangetic_plains,23.2,956.1,96,-0.65,0.31,0.0,0.65,NORMAL,0.95,NONE,5
42571099999,Satna,24.567,80.833,317.0,Indo-Gangetic Plains,indo_gangetic_plains,24.3,977.2,100,0.13,0.26,0.51,0.51,NORMAL,0.95,NONE,5
42555099999,Jhalawar,24.533,76.167,321.0,Indo-Gangetic Plains,indo_gangetic_plains,23.3,976.2,92,-0.23,0.37,0.34,0.37,NORMAL,0.95,NONE,5
42574099999,Rewa,24.533,81.3,299.0,Indo-Gangetic Plains,indo_gangetic_plains,24.4,978.0,98,-0.1,-0.59,0.0,0.59,NORMAL,0.95,NONE,5
42547099999,Nimach,24.467,74.9,496.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.5,958.6,88,0.2,0.94,0.0,0.94,NORMAL,0.95,NONE,5
42577099999,Sidhi,24.417,81.867,272.0,Indo-Gangetic Plains,indo_gangetic_plains,24.7,980.9,98,-0.15,-0.13,0.0,0.15,NORMAL,0.95,NONE,5
42618099999,Kailashahar,24.317,92.0,30.0,Northeast Hills,northeast_hills,27.6,1008.2,94,-0.59,-0.31,-0.13,0.59,NORMAL,0.95,NONE,5
42599099999,Dumka,24.267,87.25,149.0,Indo-Gangetic Plains,indo_gangetic_plains,26.5,994.8,97,-0.08,-0.29,0.17,0.29,NORMAL,0.95,NONE,5
42539099999,Deesa,24.2,72.2,136.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.1,994.9,95,0.22,-0.96,-0.34,0.96,NORMAL,0.95,NONE,5
43900000699,Singrauli AWS,24.2,82.6667,376.0,Indo-Gangetic Plains,indo_gangetic_plains,24.2,968.2,99,-0.51,0.31,0.17,0.51,NORMAL,0.95,NONE,5
43900000720,Banaskantha Palanpur AWS,24.1717,72.4344,252.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.5,986.3,97,0.35,3.38,0.34,3.38,PROBABLE_FAULT,0.76,LOW,5
42603099999,Berhampore,24.133,88.267,19.0,Northeast Hills,northeast_hills,27.8,1009.7,93,0.2,0.53,-0.51,0.53,NORMAL,0.95,NONE,5
43900000780,Murshidabad Berhampore AWS,24.1,88.25,18.0,Northeast Hills,northeast_hills,27.7,1009.0,94,0.11,-0.5,-0.34,0.5,NORMAL,0.95,NONE,5
43900000691,Mandsaur AWS,24.0722,75.0689,428.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.5,963.0,90,-0.18,-1.49,0.34,1.49,NORMAL,0.95,NONE,5
42587099999,Daltonganj,24.05,84.067,221.0,Indo-Gangetic Plains,indo_gangetic_plains,26.6,987.1,92,0.15,0.56,0.17,0.56,NORMAL,0.95,NONE,5
43900000714,Pratapgarh Raj AWS,24.03,74.78,491.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.3,956.7,88,0.18,-0.93,0.0,0.93,NORMAL,0.95,NONE,5
42557099999,Rajgarh,24.0,76.717,382.0,Indo-Gangetic Plains,indo_gangetic_plains,23.2,967.5,91,-0.77,-1.12,-0.17,1.12,NORMAL,0.95,NONE,5
42699099999,Hazaribagh,23.983,85.367,611.0,Central Plateau,central_plateau,23.7,945.2,93,-0.04,0.52,-0.34,0.52,NORMAL,0.95,NONE,5
