"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","REM","EQD"
"43272099999","2024-07-18T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0232,1","+0208,1","99999,9","24,0000,9,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0287,1","240,N,+0213,1","99999,9,09118,1",,"3,1467,9","SYN08243272 22595 82305 10232 20208 39118 48467 83742 333 10287 20213 56999 58019 6990/=","Q01  00002PRCP24"
"43272099999","2024-07-20T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0220,1","+0196,1","99999,9","24,0030,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0276,1","240,N,+0209,1","99999,9,09114,1",,"3,1459,9","SYN09843272 22595 82306 10220 20196 39114 48459 83742 333 10276 20209 56999 58006 6003/ 555 00027 10253=",
"43272099999","2024-07-22T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0232,1","+0199,1","99999,9","24,0020,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0211,1","99999,9,09138,1",,"3,1486,9","SYN09843272 22595 62305 10232 20199 39138 48486 83632 333 10286 20211 56299 58024 6002/ 555 00016 10255=",
"43272099999","2024-07-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0228,1","+0188,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0212,1","99999,9,09128,1",,"3,1474,9","SYN08643272 32595 82304 10228 20188 39128 48474 83742 333 10286 20212 56999 59020 555 10255=",
"43272099999","2024-07-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","002000,1,9,9","+0250,1","+0206,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0221,1","99999,9,09122,1",,"3,1472,9","SYN08643272 32595 62307 10250 20206 39122 48472 83632 333 10286 20221 56299 58004 555 10257=",
"43272099999","2024-07-28T06:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","002000,1,9,9","+0250,1","+0206,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0221,1","99999,9,09122,1",,"3,1472,9","SYN08643272 32595 62307 10250 20206 39122 48472 83632 333 10286 20221 56299 58004 555 10257=",
"43272099999","2024-07-29T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0244,1","+0209,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0301,1","240,N,+0218,1","99999,9,09096,1",,"3,1448,9","SYN08643272 32595 62304 10244 20209 39096 48448 83632 333 10301 20218 56299 59026 555 10257=",
"43272099999","2024-07-31T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0238,1","+0199,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0287,1","240,N,+0218,1","99999,9,09137,1",,"3,1485,9","SYN08643272 32595 62306 10238 20199 39137 48485 83632 333 10287 20218 56299 58011 555 10258=",
"43272099999","2024-08-01T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0234,1","+0192,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0311,1","240,N,+0213,1","99999,9,09134,1",,"3,1482,9","SYN08643272 32595 62303 10234 20192 39134 48482 83632 333 10311 20213 56299 59003 555 10258=",
"43272099999","2024-08-04T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0230,1","+0206,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0311,1","240,N,+0208,1","99999,9,09140,1",,"3,1486,9","SYN08643272 32595 62303 10230 20206 39140 48486 83632 333 10311 20208 56299 58002 555 10213=",
"43272099999","2024-08-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0232,1","+0205,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0306,1","240,N,+0215,1","99999,9,09156,1",,"3,1503,9","SYN08643272 32595 72302 10232 20205 39156 48503 83742 333 10306 20215 56299 58016 555 10213=",
"43272099999","2024-08-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0228,1","+0201,1","99999,9","24,0010,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0301,1","240,N,+0209,1","99999,9,09138,1",,"3,1484,9","SYN09843272 22595 82302 10228 20201 39138 48484 83742 333 10301 20209 56999 58001 6001/ 555 00010 10214=",
"43272099999","2024-08-11T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0226,1","+0202,1","99999,9","24,0050,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0303,1","240,N,+0203,1","99999,9,09158,1",,"3,1502,9","SYN09843272 22595 73201 10226 20202 39158 48502 83742 333 10303 20203 56299 58003 6005/ 555 00045 10243=",
"43272099999","2024-08-21T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0250,1","+0222,1","99999,9","24,0290,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0313,1","240,N,+0197,1","99999,9,09137,1",,"3,1487,9","SYN09843272 22595 61401 10250 20222 39137 48487 83632 333 10313 20197 56299 58011 6029/ 555 00290 10383=",
"43272099999","2024-08-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0230,1","+0194,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0289,1","240,N,+0208,1","99999,9,09157,1",,"3,1501,9","SYN08643272 32595 82304 10230 20194 39157 48501 83742 333 10289 20208 56999 58009 555 10383=",
"43272099999","2024-09-11T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0230,1","+0197,1","99999,9",,,,,,,"240,M,+0301,1","240,N,+0195,1","99999,9,09143,1","9,9,999,9,+010,1","3,1488,9","SYN08043272 32997 02304 10230 20197 39143 48488 8//// 333 10301 20195 58010 555 10413=",
"43272099999","2024-09-18T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0238,1","+0186,1","99999,9",,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0311,1","240,N,+0193,1","99999,9,09141,1","9,9,999,9,-015,1","3,1488,9","SYN08643272 32595 53202 10238 20186 39141 48488 82532 333 10311 20193 59015 56299 555 10413=",
"43272099999","2024-10-03T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0230,1","+0200,1","99999,9","24,0040,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0341,1","240,N,+0198,1","99999,9,09157,1",,"3,1501,9","SYN09843272 22595 62302 10230 20200 39157 48501 83632 333 10341 20198 56299 58000 6004/ 555 00040 10004=",
"43272099999","2024-10-19T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0226,1","+0217,1","99999,9","24,0000,9,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0281,1","240,N,+0208,1","99999,9,09168,1",,"3,1511,9","SYN08243272 22595 73200 10226 20217 39168 48511 83742 333 10281 20208 56999 58018 6990/=","Q01  00002PRCP24"
"43272099999","2024-10-22T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0216,1","+0210,1","99999,9","24,0370,3,1",,,,,,"240,M,+0301,1","240,N,+0188,1","99999,9,09171,1","9,9,999,9,-012,1","3,1512,9","SYN09243272 22595 03201 10216 20210 39171 48512 8//// 333 10301 20188 59012 6037/ 555 00374 10170=",
"43272099999","2024-10-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0212,1","+0209,1","99999,9","24,0340,3,1","03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0299,1","240,N,+0198,1","99999,9,09189,1",,"3,1510,9","SYN09843272 22595 81401 10212 20209 39189 48510 83742 333 10299 20198 56999 58000 6034/ 555 00338 10220=",
"43272099999","2024-10-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0230,1","+0194,1","99999,9",,,,,,,"240,M,+0281,1","240,N,+0181,1","99999,9,09171,1","9,9,999,9,+002,1","3,1514,9","SYN08043272 32595 00500 10230 20194 39171 48514 8//// 333 10281 20181 58002 555 10220=",
"43272099999","2024-10-27T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0228,1","+0195,1","99999,9",,,,,,,"240,M,+0296,1","240,N,+0178,1","99999,9,09172,1","9,9,999,9,+001,1","3,1515,9","SYN07043272 32997 02300 10228 20195 39172 48515 8//// 333 10296 20178 58001=",
"43272099999","2024-10-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0198,1","+0176,1","99999,9",,,,,,,"240,M,+0286,1","240,N,+0168,1","99999,9,09151,1","9,9,999,9,-021,1","3,1489,9","SYN07443272 32997 00502 10198 20176 39151 48489 333 10286 20168 59021 555 10220=",
"43272099999","2024-10-29T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0200,1","+0168,1","99999,9",,,,,,,"240,M,+0287,1","240,N,+0170,1","99999,9,09154,1","9,9,999,9,+003,1","3,1492,9","SYN08043272 32997 00501 10200 20168 39154 48492 8//// 333 10287 20170 58003 555 10220=",
"43272099999","2024-10-30T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0202,1","+0167,1","99999,9","24,0040,3,1",,,,,,"240,M,+0290,1","240,N,+0173,1","99999,9,09161,1","9,9,999,9,+007,1","3,1500,9","SYN09243272 22997 02301 10202 20167 39161 48500 8//// 333 10290 20173 58007 6004/ 555 00035 10224=",
"43272099999","2024-11-01T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0228,1","+0182,1","99999,9",,,,,,,"240,M,+0301,1","240,N,+0188,1","99999,9,09176,1","9,9,999,9,-002,1","3,1519,9","SYN08043272 32997 01400 10228 20182 39176 48519 8//// 333 10301 20188 59002 555 10224=",
"43272099999","2024-11-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0187,1","99999,9","24,0010,3,1",,,,,,"240,M,+0301,1","240,N,+0201,1","99999,9,09174,1","9,9,999,9,+002,1","3,1517,9","SYN09243272 22997 02300 10230 20187 39174 48517 8//// 333 10301 20201 58002 6001/ 555 00008 10240=",
"43272099999","2024-12-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0190,1","+0174,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0246,1","240,N,+0175,1","99999,9,09180,1",,"3,1516,9","SYN08643272 32595 60501 10190 20174 39180 48516 83632 333 10246 20175 56299 59004 555 10314=",
"43272099999","2024-12-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0186,1","+0167,1","99999,9",,,,,,,"240,M,+0267,1","240,N,+0148,1","99999,9,09185,1","9,9,999,9,+002,1","3,1518,9","SYN08043272 32997 00501 10186 20167 39185 48518 8//// 333 10267 20148 58002 555 10314=",
"43272099999","2024-12-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0202,1","+0170,1","99999,9",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0266,1","240,N,+0143,1","99999,9,09174,1",,"3,1512,9","SYN07643272 32595 63201 10202 20170 39174 48512 83632 333 10266 20143 56299 58002=",
